,Unnamed: 0,#,Name,Article,Ring,Date,Links.1,Id_second_page
485,2,20,Juvenil B/ Amplia 1.20,Jump Off,CEM,2021-08-29,/results?id=16049&show=694,694
486,3,19,Infantil A / Amplia 1.10,238 2.2 / 245.3 Desempate Sucesivo,CEM,2021-08-29,/results?id=16048&show=694,694
487,4,18,Infantil B / Amplia 1.00,238 2.2 / 245.3 Desempate Sucesivo,CEM,2021-08-29,/results?id=16047&show=694,694
488,5,17,Pre Infantil / Amplia 0.90,238 2.2 / 245.3 Desempate Sucesivo,CEM,2021-08-29,/results?id=16046&show=694,694
489,6,16,Amplia 0.80,Tiempo Ideal,CEM,2021-08-29,/results?id=16045&show=694,694
490,7,15,Amplia 0.70,Tiempo Ideal,CEM,2021-08-29,/results?id=16044&show=694,694
491,8,14,Amplia 0.60,Tiempo Ideal,CEM,2021-08-29,/results?id=16043&show=694,694
492,9,13,Amplia 0.50,Tiempo Ideal,CEM,2021-08-29,/results?id=16042&show=694,694
493,10,12,Amplia 0.70,Tiempo Ideal,CEM,2021-08-28,/results?id=16041&show=694,694
494,11,11,Amplia 0.60,Tiempo Ideal,CEM,2021-08-28,/results?id=16040&show=694,694
495,12,10,Amplia 0.50,Tiempo Ideal,CEM,2021-08-28,/results?id=16039&show=694,694
496,13,9,Infantil A / Amplia 1.10,Accumulator,CEM,2021-08-28,/results?id=16038&show=694,694
497,14,8,Infantil B / Amplia 1.00,Accumulator,CEM,2021-08-28,/results?id=16037&show=694,694
498,15,7,Pre Infantil/Amplia 0.90,Accumulator,CEM,2021-08-28,/results?id=16019&show=694,694
499,16,6,Amplia 0.80,Tiempo Ideal,CEM,2021-08-28,/results?id=16018&show=694,694
500,17,5,Jinete Juvenil 1.35,Table C,CEM,2021-08-28,/results?id=16017&show=694,694
501,18,4,Juvenil A/ Adulto B /Amplia 1.30,Speed,CEM,2021-08-28,/results?id=16016&show=694,694
502,19,3,Juvenil B / Amplia 1.20,Speed,CEM,2021-08-28,/results?id=16015&show=694,694
503,20,2,Amplia 0.40 (Pista Techada,Art. 238.1.1,Techada (CEM),2021-08-27,/results?id=16014&show=694,694
504,21,1,Amplia 0.20m. (Pista Techada),Art. 238.1.1,Techada (CEM),2021-08-27,/results?id=16013&show=694,694
505,0,708,"CSI2* $37,000 Marbil Hill Grand Prix",Jump Off,BFL Stadium,2021-08-29,/results?id=15767&show=659,659
506,1,275,1.30/1.40 JR/AM Callidae Grand Prix,Jump Off,BFL Stadium,2021-08-29,/results?id=15766&show=659,659
507,2,272,1.20 JR/AM Greenhawk Grand Prix,Jump Off,BFL Stadium,2021-08-29,/results?id=15765&show=659,659
508,3,269,JR/AM System Equine Grand Prix,Jump Off,BFL Stadium,2021-08-29,/results?id=15764&show=659,659
509,4,805,"CSI5* $217,000 5* Kubota Grand Prix",Jump Off,BFL Stadium,2021-08-28,/results?id=15763&show=659,659
510,5,705,"CSI2* $37,000 Premier Equestrian Grand Prix Qualifier",Speed,BFL Stadium,2021-08-28,/results?id=15762&show=659,659
511,6,804,"CSI5* $75,000 1.45m BFL Winning Round",Winning Round,BFL Stadium,2021-08-28,/results?id=15761&show=659,659
512,7,271,1.20 JR/AM Greenhawk Speed,Speed,BFL Stadium,2021-08-28,/results?id=15759&show=659,659
513,8,268,1.10 JR/AM System Equine Speed,Speed,BFL Stadium,2021-08-28,/results?id=15758&show=659,659
514,9,803,"CSI5* $200,000 MLSJ Team",MLSJ Team Competition,BFL Stadium,2021-08-27,/results?id=15757&show=659,659
515,10,802,"CSI5* $36,600 PFAFF Need for Speed",Speed,BFL Stadium,2021-08-27,/results?id=15756&show=659,659
516,11,701,CSI2* 1.40 Equijet Welcome,Two Phases,BFL Stadium,2021-08-27,/results?id=15755&show=659,659
517,12,273,1.30/1.40 JR/AM Callidae Welcome,Jump Off,BFL Stadium,2021-08-27,/results?id=15754&show=659,659
518,13,270,1.20 JR/AM Greenhawk Welcome,Jump Off,BFL Stadium,2021-08-27,/results?id=15753&show=659,659
519,14,266,1.10 JR/AM System Equine Welcome,Jump Off,BFL Stadium,2021-08-27,/results?id=15752&show=659,659
520,15,274,1.30/1.40 JR/AM Callidae Speed,Speed,BFL Stadium,2021-08-26,/results?id=15760&show=659,659
521,16,801,CSI5* 1.50 Pommies Open,Jump Off,BFL Stadium,2021-08-26,/results?id=15751&show=659,659
522,17,800,CSI5* 1.40 Equine Choice Welcome,Two Phases,BFL Stadium,2021-08-26,/results?id=15750&show=659,659
523,0,30,Abierta Hernando Pinto Alt. 1.50 Mts.,Jump Off,Picadero,2021-08-29,/results?id=16116&show=700,700
524,1,29B,Infantil A Alt. 1.25 Mts.,Speed,Picadero,2021-08-29,/results?id=16115&show=700,700
525,2,29A,Infantil B Alt. 1.10 Mts.,Speed,Picadero,2021-08-29,/results?id=16114&show=700,700
526,3,28,Jinetes Alt. 1.10 Mts. Final Copa,Special Two Phases,Picadero,2021-08-29,/results?id=16113&show=700,700
527,4,27,Jinetes Alt. 1.00 Mts. Final Copa,Special Two Phases,Picadero,2021-08-29,/results?id=16112&show=700,700
528,5,26B,PreInfantil A Alt. 1.05 Mts.,Special Two Phases,Picadero,2021-08-29,/results?id=16111&show=700,700
529,6,26A,PreInfantil B Alt. 0.90 Mts.,Special Two Phases,Picadero,2021-08-29,/results?id=16110&show=700,700
530,7,25,Jinetes Alt. 0.80 - 0.90 Final Copa,Special Two Phases,Picadero,2021-08-29,/results?id=16109&show=700,700
531,8,24,Abierta Alt. 1.40 Mts.,Jump Off,Picadero,2021-08-28,/results?id=16108&show=700,700
532,9,23,Gran Derby Alt. 1.35 Mts.,Jump Off,Grama,2021-08-28,/results?id=16107&show=700,700
533,10,22,Jinetes Alt. 1.20 Mts. Final Copa,Special Two Phases,Picadero,2021-08-28,/results?id=16106&show=700,700
534,11,21B,Infantil A Alt. 1.20 Mts.,Special Two Phases,Picadero,2021-08-28,/results?id=16105&show=700,700
535,12,21A,Infantil B Alt. 1.10 Mts.,Special Two Phases,Picadero,2021-08-28,/results?id=16104&show=700,700
536,13,20,Jinetes Alt. 1.00 Mts. Primera Calificativa,Art. 238.1.1,Picadero,2021-08-28,/results?id=16103&show=700,700
537,14,19B,PreInfantil A,Art. 238.1.1,Picadero,2021-08-28,/results?id=16102&show=700,700
538,15,19A,PreInfantil B,Art. 238.1.1,Picadero,2021-08-28,/results?id=16101&show=700,700
539,16,18,Jinetes Alt. 0.80 - 0.90 Mts. Primera Calificativa,Special Two Phases,Picadero,2021-08-28,/results?id=16100&show=700,700
540,17,17,Jinetes Alt. 1.10 Mts. Primera Calificativa,Speed,Picadero,2021-08-27,/results?id=16099&show=700,700
541,18,16,Juvenil Alt. 1.35 Mts.,238 2.2 / 245.3 Desempate Sucesivo,Picadero,2021-08-27,/results?id=16098&show=700,700
542,19,15,Jinetes Alt. 1.30 Mts.,238 2.2 / 245.3 Desempate Sucesivo,Picadero,2021-08-27,/results?id=16097&show=700,700
543,20,14,PreJuvenil Alt. 1.30 Mts.,238 2.2 / 245.3 Desempate Sucesivo,Picadero,2021-08-27,/results?id=16096&show=700,700
544,21,12,Caballos Tercer Año Alt. 1.30 Mts.,238 2.2 / 245.3 Desempate Sucesivo,Picadero,2021-08-27,/results?id=16094&show=700,700
545,22,11,Caballos Segundo Año Alt. 1.20 - 1.25 Mts.,Special Two Phases,Picadero,2021-08-27,/results?id=16093&show=700,700
546,23,10,Caballos Primer Año Alt. 1.10 Mts.,Art. 238.1.1,Picadero,2021-08-27,/results?id=16092&show=700,700
547,24,6,Abierta / Jovenes,Jump Off,Picadero,2021-08-27,/results?id=16058&show=700,700
548,25,13,Intermedia Alt. 1.30 Mts.,Special Two Phases,Picadero,2021-08-26,/results?id=16095&show=700,700
549,26,9,Jinetes Alt. 1.20 Mts. Calificativa Copa,Speed,Picadero,2021-08-26,/results?id=16091&show=700,700
550,27,8,Jinetes Alt. 1.30 Mts.,Speed,Picadero,2021-08-26,/results?id=16090&show=700,700
551,28,7B,Juvenil Alt. 1.30 Mts.,Speed,Picadero,2021-08-26,/results?id=16089&show=700,700
552,29,7A,PreJuveniles Alt. 1.25 Mts.,Speed,Picadero,2021-08-26,/results?id=16067&show=700,700
553,30,5,Prueba de Trabajo Alt. 1.30 Mts.,Art. 238.1.1,Picadero,2021-08-26,/results?id=16056&show=700,700
554,31,4,Prueba de Trabajo Alt. 1.20 Mts.,Art. 238.1.1,Picadero,2021-08-26,/results?id=16055&show=700,700
555,32,3,Prueba de Trabajo Alt. 1.10 Mts.,Art. 238.1.1,Picadero,2021-08-26,/results?id=16054&show=700,700
556,33,2,Prueba de Trabajo Alt. 1.00 Mts.,Art. 238.1.1,Picadero,2021-08-26,/results?id=16053&show=700,700
557,34,1,Prueba de Trabajo Alt. 0.80 Mts.,Art. 238.1.1,Picadero,2021-08-26,/results?id=16052&show=700,700
558,0,4,BIG TOUR,FEI Seniors Grand Prix,1,2021-08-22,/results?id=15974&show=683,683
559,1,3,SMALL TOUR,FEI YR Team Competition,1,2021-08-22,/results?id=15973&show=683,683
560,2,2,CUARTO NIVEL,2019 USEF FOURTH LEVEL TEST 3,1,2021-08-22,/results?id=15972&show=683,683
561,3,1,TERCER NIVEL,2019 USEF THIRD LEVEL TEST 3,1,2021-08-22,/results?id=15971&show=683,683
562,4,5,SEGUNDO NIVEL,2019 USEF SECOND LEVEL TEST 3,1,2021-08-22,/results?id=15970&show=683,683
563,5,6,CABALLOS JOVENES 6 AÑOS,2019 USEF SECOND LEVEL TEST 3,1,2021-08-22,/results?id=15969&show=683,683
564,6,8,CABALLOS JOVENES 5 AÑOS,1st Level T2,1,2021-08-22,/results?id=15968&show=683,683
565,7,6,CABALLOS JOVENES 4 AÑOS,2019 USEF TRAINING LEVEL TEST 3,2,2021-08-22,/results?id=15967&show=683,683
566,8,7,INFANTIL II,2019 USEF FIRST LEVEL TEST 3,1,2021-08-22,/results?id=15966&show=683,683
567,9,5,INFANTIL I,2019 USEF TRAINING LEVEL TEST 3,2,2021-08-22,/results?id=15965&show=683,683
568,10,4,PRIMER NIVEL JINETE AVANZADO CON CABALLO NOVATO,2019 USEF FIRST LEVEL TEST 3,2,2021-08-22,/results?id=15964&show=683,683
569,11,9,PRIMER NIVEL MAYORES,2019 USEF FIRST LEVEL TEST 3,1,2021-08-22,/results?id=15963&show=683,683
570,12,3,INICIAL DE ENTRENAMIENTO JINETE AVANZADO CON CABALLO NOVATO,2019 USEF TRAINING LEVEL TEST 3,2,2021-08-22,/results?id=15961&show=683,683
571,13,2,INICIAL DE ENTRENAMIENTO MAYORES,2019 USEF TRAINING LEVEL TEST 3,2,2021-08-22,/results?id=15960&show=683,683
572,14,1,INICIAL DE ENTRENAMIENTO MENORES,2019 USEF TRAINING LEVEL TEST 3,2,2021-08-22,/results?id=15959&show=683,683
573,15,5,EVENTING CC1 2*,FEI Eventing CCI2* Test B,1,2021-08-21,/results?id=15721&show=683,683
574,16,9,EVENTING CCI 1*,FEI Eventing CCI 1*,1,2021-08-21,/results?id=15720&show=683,683
575,17,4,BIG TOUR,FEI Seniors Intermediate II,1,2021-08-21,/results?id=15719&show=683,683
576,18,3,SMALL TOUR,FEI Preliminary Competition Test Young Riders,1,2021-08-21,/results?id=15718&show=683,683
577,19,2,CUARTO NIVEL,4th Level T2,1,2021-08-21,/results?id=15717&show=683,683
578,20,1,TERCER NIVEL,3rd Level T2,1,2021-08-21,/results?id=15716&show=683,683
579,21,6,SEGUNDO NIVEL,2nd Level T2,1,2021-08-21,/results?id=15715&show=683,683
580,22,7,CABALLOS JÓVENES 6 AÑOS,2nd Level T2,1,2021-08-21,/results?id=15714&show=683,683
581,23,11,CABALLO JÓVENES 5 AÑOS,1st Level T2,1,2021-08-21,/results?id=15713&show=683,683
582,24,11,CABALLOS JÓVENES 4 AÑOS,Training T2,2,2021-08-21,/results?id=15712&show=683,683
583,25,8,INFANTIL II,1st Level T2,1,2021-08-21,/results?id=15711&show=683,683
584,26,9,INFANTIL I,Training T2,2,2021-08-21,/results?id=15710&show=683,683
585,27,8,PRIMER NIVEL JINETE AVANZADO CON CABALLO NOVATO,1st Level T2,2,2021-08-21,/results?id=15709&show=683,683
586,28,10,PRIMER NIVEL MAYORES,1st Level T2,1,2021-08-21,/results?id=15708&show=683,683
587,29,5,INICIAL DE ENTRENAMIENTO JINETE AVANZADO CON CABALLO NOVATO,Training T2,2,2021-08-21,/results?id=15706&show=683,683
588,30,4,INICIAL DE ENTRENAMIENTO MAYORES,Training T2,2,2021-08-21,/results?id=15705&show=683,683
589,31,3,INICIAL DE ENTRENAMIENTO MENORES,Training T2,2,2021-08-21,/results?id=15704&show=683,683
590,32,2,PRINCIPIANTES MAYORES,2019 USD Introductory Level - Test A,2,2021-08-21,/results?id=15703&show=683,683
591,33,1,PRINCIPIANTES MENORES,2019 USD Introductory Level - Test A,2,2021-08-21,/results?id=15702&show=683,683
592,0,27,A) Nivel IV B) Libre,4th Level T2,Adiestramiento,2021-08-22,/results?id=15701&show=684,684
593,1,26,A) Nivel III B) Libre,3rd Level T2,Adiestramiento,2021-08-22,/results?id=15700&show=684,684
594,2,25,A) Nivel II B) Libre,2nd Level T2,Adiestramiento,2021-08-22,/results?id=15699&show=684,684
595,3,24,A) Nivel I B) Libre,1st Level T2,Adiestramiento,2021-08-22,/results?id=15698&show=684,684
596,4,23,Infantil,FEI Children Team Competition Test,Adiestramiento,2021-08-22,/results?id=15697&show=684,684
597,5,22,Introductoria Mayor,2019 USD Introductory Level - Test A,Adiestramiento,2021-08-22,/results?id=15696&show=684,684
598,6,21,Introductoria Menor,2019 USD Introductory Level - Test A,Adiestramiento,2021-08-22,/results?id=15695&show=684,684
599,7,20,Pre Infantil,Training T2,Adiestramiento,2021-08-22,/results?id=15694&show=684,684
600,8,19,Jinetes Debutantes,Training T2,Adiestramiento,2021-08-22,/results?id=15693&show=684,684
601,9,18,Caballos Debutantes,Training T2,Adiestramiento,2021-08-22,/results?id=15692&show=684,684
602,10,17,Juveniles,FEI Preliminary Competition Test Juniors,Adiestramiento,2021-08-22,/results?id=15691&show=684,684
603,11,16,A)Small Tour B) Libre,FEI Seniors Intermediate I,Adiestramiento,2021-08-22,/results?id=15690&show=684,684
604,12,11,1.20 Equipos Plata/ Inf/ Jc/ Nov A/ Abierta,Jump Off,Salto,2021-08-22,/results?id=15689&show=684,684
605,13,10,1.45 Gran Premio JA,Jump Off,Salto,2021-08-22,/results?id=15688&show=684,684
606,14,9,1.40 Juv/Abierta,Jump Off,Salto,2021-08-22,/results?id=15687&show=684,684
607,15,8*,Criadores,Art. 238.1.1,Salto,2021-08-22,/results?id=15686&show=684,684
608,16,8,0.90 A) TCR B)Niños C C) Equit. Adaptada Mayor y Menor / Abi,Art. 238.1.1,Salto,2021-08-22,/results?id=15685&show=684,684
609,17,7*,0.80 Criadores,Art. 238.1.1,Salto,2021-08-22,/results?id=15684&show=684,684
610,18,7,0.80 A) TCR B)Niños C C) Equit. Adaptada Mayor y Menor / Abi,Art. 238.1.1,Salto,2021-08-22,/results?id=15683&show=684,684
611,19,6,1.30 Equipos Oro/ JB/ Pre-Juv / C7A/ Juv/ Abierta,Jump Off,Salto,2021-08-21,/results?id=15682&show=684,684
612,20,5,1.40 JA / Abierta,Table C,Salto,2021-08-21,/results?id=15681&show=684,684
613,21,4,1.15 JC/NOV A/ INF / ABIERTA,Speed,Salto,2021-08-21,/results?id=15680&show=684,684
614,22,3b,1.10 JD/ Abierta,Jump Off,Salto,2021-08-21,/results?id=15679&show=684,684
615,23,3a,1.10 Jinetes Debutantes/Pre Infantil,238 1.1.2,Salto,2021-08-21,/results?id=15678&show=684,684
616,24,3,1.10 Novicios B,238 1.1.2,Salto,2021-08-21,/results?id=15677&show=684,684
617,25,12,A) Nivel IV B) Libre,4th Level T2,Adiestramiento,2021-08-21,/results?id=15672&show=684,684
618,26,11,A) Nivel III B)Libre,3rd Level T2,Adiestramiento,2021-08-21,/results?id=15671&show=684,684
619,27,10,A)Nivel II B) Libre,2nd Level T2,Adiestramiento,2021-08-21,/results?id=15670&show=684,684
620,28,9,A) Nivel I B) Libre,1st Level T2,Adiestramiento,2021-08-21,/results?id=15669&show=684,684
621,29,8,Infantil,FEI Children Team Competition Test,Adiestramiento,2021-08-21,/results?id=15668&show=684,684
622,30,7,Introductoria Mayor,2019 USD Introductory Level - Test A,Adiestramiento,2021-08-21,/results?id=15667&show=684,684
623,31,6,Introductoria Menor,2019 USD Introductory Level - Test A,Adiestramiento,2021-08-21,/results?id=15666&show=684,684
624,32,5,Pre Infantil,Training T2,Adiestramiento,2021-08-21,/results?id=15665&show=684,684
625,33,4,Jinetes Debutantes,Training T2,Adiestramiento,2021-08-21,/results?id=15664&show=684,684
626,34,3,Caballos Debutantes,Training T2,Adiestramiento,2021-08-21,/results?id=15663&show=684,684
627,35,2,Juveniles,FEI Preliminary Competition Test Juniors,Adiestramiento,2021-08-21,/results?id=15662&show=684,684
628,36,1,A) Small Tour B) Libre,FEI Prix St. George,Adiestramiento,2021-08-21,/results?id=15660&show=684,684
629,37,2b,1.05 JD/ Abierta,Speed,Salto,2021-08-20,/results?id=15676&show=684,684
630,38,2a,1.05 Jinetes Debutantes/ Pre Infantil,Speed,Salto,2021-08-20,/results?id=15675&show=684,684
631,39,2,1.05 Novicios B,Speed,Salto,2021-08-20,/results?id=15674&show=684,684
632,40,1,1.25 JB/ PRE-JUV/ C7A/ ABIERTA,Speed,Salto,2021-08-20,/results?id=15673&show=684,684
633,41,0,Solicitud de Cuadras,Training,,2021-08-20,/results?id=15661&show=684,684
634,0,805,"CSI 5* $217,000 Cabana Coast Grand Prix",Jump Off,BFL Stadium,2021-08-22,/results?id=15749&show=658,658
635,1,804,"CSI 5* $75,000 1.45m BFL Winning Round",Winning Round,BFL Stadium,2021-08-22,/results?id=15748&show=658,658
636,2,708,"CSI 2* $37,000 Premier Equestrian Grand Prix",Jump Off,BFL Stadium,2021-08-22,/results?id=15747&show=658,658
637,3,269,1.10 JR/AM System Equine Grand Prix,Jump Off,BFL Stadium,2021-08-21,/results?id=15746&show=658,658
638,4,803,"CSI 5* $200,000 MLSJ Team",MLSJ Team Competition,BFL Stadium,2021-08-21,/results?id=15745&show=658,658
639,5,802,"CSI 5* $37,000 Pfaff Need for Speed Challenge",Speed,BFL Stadium,2021-08-21,/results?id=15744&show=658,658
640,6,705,"CSI 2* $36,600 Kubota Speed",Speed,BFL Stadium,2021-08-21,/results?id=15743&show=658,658
641,7,275,JR/AM Callidae Grand Prix,Jump Off,BFL Stadium,2021-08-21,/results?id=15742&show=658,658
642,8,272,1.20m JR/AM Greenhawk Grand Prix,Jump Off,BFL Stadium,2021-08-21,/results?id=15741&show=658,658
643,9,268,1.10m JR/AM System Equine,Speed,BFL Stadium,2021-08-20,/results?id=15740&show=658,658
644,10,801,"CSI5* $75,000 Horse Pilot Open",Jump Off,BFL Stadium,2021-08-20,/results?id=15739&show=658,658
645,11,800,"CSI5* $1,000 1.40 Equine Choice Welcome",Two Phases,BFL Stadium,2021-08-20,/results?id=15738&show=658,658
646,12,702,"CSI2* $1,000 1.40 CWD Opener",Two Phases,BFL Stadium,2021-08-20,/results?id=15737&show=658,658
647,13,274,1.30/1.40 JR/AM Callidae Speed,Speed,BFL Stadium,2021-08-20,/results?id=15736&show=658,658
648,14,271,1.20 JR/AM Greenhawk Speed,Speed,BFL Stadium,2021-08-20,/results?id=15735&show=658,658
649,15,2,2* FEI Jog,Training,Jog,2021-08-19,/results?id=15958&show=658,658
650,16,1,5* FEI JOG,Training,Jog,2021-08-19,/results?id=15957&show=658,658
651,17,266,JR/AM System Equine Welcome,Jump Off,BFL Stadium,2021-08-19,/results?id=15734&show=658,658
652,18,273,1.30/1.40 JR/AM Callidae Welcome,Jump Off,BFL Stadium,2021-08-19,/results?id=15733&show=658,658
653,19,270,1.20 JR/AM Greenhawk Welcome,Jump Off,BFL Stadium,2021-08-19,/results?id=15732&show=658,658
654,0,29,Abierta Alt. 1.45 Mts.,Jump Off,Picadero,2021-08-22,/results?id=16012&show=695,695
655,1,28A,Infantiles A Alt. 1.20 Mts.,Special Two Phases,Picadero,2021-08-22,/results?id=16011&show=695,695
656,2,28,Infantiles B Alt. 1.10 Mts.,Special Two Phases,Picadero,2021-08-22,/results?id=16010&show=695,695
657,3,27,Jinetes Alt. 1.10 Mts.,Special Two Phases,Picadero,2021-08-22,/results?id=16009&show=695,695
658,4,26A,Preinfantiles A Alt. 1.05 Mts.,Special Two Phases,Picadero,2021-08-22,/results?id=16008&show=695,695
659,5,26,Preinfantiles B Alt. 0.90 Mts.,Special Two Phases,Picadero,2021-08-22,/results?id=16007&show=695,695
660,6,25,Jinetes Alt. 1.00 Mts.,Special Two Phases,Picadero,2021-08-22,/results?id=16006&show=695,695
661,7,24,Jinetes Alt. 0.80 - 0.90 Mts.,Two Phases,Picadero,2021-08-22,/results?id=16005&show=695,695
662,8,23,Abierta Alt. 1.40 Mts.,Jump Off,Picadero,2021-08-21,/results?id=16004&show=695,695
663,9,22A,Juvenil Alt. 1.35 Mts.,238 2.2 / 245.3 Desempate Sucesivo,Picadero,2021-08-21,/results?id=16003&show=695,695
664,10,22,Prejuvenil Alt. 1.30 Mts.,238 2.2 / 245.3 Desempate Sucesivo,Picadero,2021-08-21,/results?id=16002&show=695,695
665,11,21,Jinetes Alt. 1.30 Mts.,238 2.2 / 245.3 Desempate Sucesivo,Picadero,2021-08-21,/results?id=16001&show=695,695
666,12,20,Jinetes Alt. 1.20 Mts.,Speed,Picadero,2021-08-21,/results?id=16000&show=695,695
667,13,19A,Infantiles A Alt. 1.15 Mts.,Speed,Picadero,2021-08-21,/results?id=15999&show=695,695
668,14,19,Infantiles B Alt. 1.10 Mts.,Speed,Picadero,2021-08-21,/results?id=15998&show=695,695
669,15,18,Jinetes Alt. 1.10 Mts.,Speed,Picadero,2021-08-21,/results?id=15997&show=695,695
670,16,17,Jinetes Alt. 1.00 Mts.,Art. 238.1.1,Picadero,2021-08-21,/results?id=15996&show=695,695
671,17,16,Jinetes Alt. 0.80 - 0.90 Mts.,Art. 238.1.1,Picadero,2021-08-21,/results?id=15995&show=695,695
672,18,15A,Preinfantiles A Alt. 1.00 Mts.,Art. 238.1.1,Picadero,2021-08-21,/results?id=15994&show=695,695
673,19,15,Preinfantiles B Alt. 090 Mts.,Art. 238.1.1,Picadero,2021-08-21,/results?id=15993&show=695,695
674,20,14,Intermedia Alt. 1.35 Mts.,Speed,Picadero,2021-08-20,/results?id=15992&show=695,695
675,21,13,Abierta Alt. 1.40 Mts.,Speed,Picadero,2021-08-20,/results?id=15991&show=695,695
676,22,12,Caballos 3er Año Alt. 1.30 Mts.,Special Two Phases,Picadero,2021-08-20,/results?id=15990&show=695,695
677,23,11,Jinetes Alt. 1.20 Mts.,Special Two Phases,Picadero,2021-08-20,/results?id=15989&show=695,695
678,24,10,Caballos 2do Año Alt. 1.20 Mts.,Special Two Phases,Picadero,2021-08-20,/results?id=15988&show=695,695
679,25,9,Caballos 1er Año Alt. 1.10 Mts.,Art. 238.1.1,Picadero,2021-08-20,/results?id=15987&show=695,695
680,26,8A,Prejuvenil Alt. 1.25 Mts,Art. 238.1.1,Picadero,2021-08-19,/results?id=15986&show=695,695
681,27,8,Juvenil Alt. 1.30 Mts.,Speed,Picadero,2021-08-19,/results?id=15985&show=695,695
682,28,7,Jinetes Alt. 1.30,Speed,Picadero,2021-08-19,/results?id=15984&show=695,695
683,29,6,Intermedia Alt. 1.30 Mts.,COL-274.2.5 T.I.,Picadero,2021-08-19,/results?id=15983&show=695,695
684,30,5,Prueba de Trabajo Alt. 1.30 Mts.,Speed,Picadero,2021-08-19,/results?id=15982&show=695,695
685,31,4,Prueba de Trabajo Alt. 1.20 Mts.,Art. 238.1.1,Picadero,2021-08-19,/results?id=15981&show=695,695
686,32,3,Prueba de Trabajo Alt. 1.10 Mts.,Art. 238.1.1,Picadero,2021-08-19,/results?id=15980&show=695,695
687,33,2,Prueba de Trabajo Alt. 1.00 Mts.,Art. 238.1.1,Picadero,2021-08-19,/results?id=15979&show=695,695
688,34,1,Prueba de Trabajo Alt. 0.80,Art. 238.1.1,Picadero,2021-08-19,/results?id=15978&show=695,695
689,0,11,"A-Mayores, B-Menores 0.80 mts",Tiempo Ideal,Arena,2021-08-14,/results?id=15933&show=692,692
690,1,10,"A-Mayores, B-Menores 0.70 mts",Tiempo Ideal,Arena,2021-08-14,/results?id=15932&show=692,692
691,2,9,"A-Mayores, B-Menores 0.60 mts",Tiempo Ideal,Arena,2021-08-14,/results?id=15931&show=692,692
692,3,8,A-Jinetes 1.40 mts,Jump Off,Verde,2021-08-14,/results?id=15930&show=692,692
693,4,7,A-Jinetes 1.30 mts,Jump Off,Verde,2021-08-14,/results?id=15929&show=692,692
694,5,6,"A-Jinetes, B-CN6 1.20 mts",Speed,Verde,2021-08-14,/results?id=15928&show=692,692
695,6,5,"A-Jinetes, B-Jin.1a 1.10 mts",Speed,Verde,2021-08-14,/results?id=15927&show=692,692
696,7,4,"A-Mayores, B-Menores, C-Jin.1a. 1.00 mts",Speed,Verde,2021-08-14,/results?id=15926&show=692,692
697,8,3,"A-Mayores, B-Menores 0.90 mts",Tiempo Ideal,Verde,2021-08-14,/results?id=15925&show=692,692
698,9,2,CN5A 1.10 mts,Tiempo Ideal,Verde,2021-08-14,/results?id=15924&show=692,692
699,10,1,"A-CN4, F/C 1.00 mt",Tiempo Ideal,Verde,2021-08-14,/results?id=15923&show=692,692
700,0,34,Amplia 0.70m,Tiempo Ideal,Pista Abierta,2021-08-15,/results?id=15956&show=693,693
701,1,33,Amplia 0.60m,Tiempo Ideal,Pista Abierta,2021-08-15,/results?id=15955&show=693,693
702,2,32,Amplia 0.50m,Tiempo Ideal,Pista Abierta,2021-08-15,/results?id=15954&show=693,693
703,3,30 y 31,Pre-Infantil y Amplia 0.90m,238 2.2 / 245.3 Desempate Sucesivo,Pista Abierta,2021-08-15,/results?id=15953&show=693,693
704,4,29,Amplia 0.80m,Tiempo Ideal,Pista Abierta,2021-08-15,/results?id=15952&show=693,693
705,5,27 y 28,Infantil A y Amplia 1.10m,238 2.2 / 245.3 Desempate Sucesivo,Pista Abierta,2021-08-15,/results?id=15951&show=693,693
706,6,25 y 26,Infantil B y Amplia 1.00m,238 2.2 / 245.3 Desempate Sucesivo,Pista Abierta,2021-08-15,/results?id=15950&show=693,693
707,7,24,Jinete Jóven,Jump Off,Pista Abierta,2021-08-15,/results?id=15949&show=693,693
708,8,"21, 22 y 23","Juvenil A, Adulto B y Amplia 1.30m",Jump Off,Pista Abierta,2021-08-15,/results?id=15948&show=693,693
709,9,19 y 20,Juvenil B y Amplia 1.20m,Jump Off,Pista Abierta,2021-08-15,/results?id=15947&show=693,693
710,10,18,Amplia 0.70m,Tiempo Ideal,Pista Abierta,2021-08-14,/results?id=15946&show=693,693
711,11,17,Amplia 0.60m,Tiempo Ideal,Pista Abierta,2021-08-14,/results?id=15945&show=693,693
712,12,16,Amplia 0.50m,Tiempo Ideal,Pista Abierta,2021-08-14,/results?id=15944&show=693,693
713,13,14 y 15,Pre-Infantil y Amplia 0.90m,Tiempo Ideal,Pista Abierta,2021-08-14,/results?id=15943&show=693,693
714,14,13,Amplia 0.80m,Tiempo Ideal,Pista Abierta,2021-08-14,/results?id=15942&show=693,693
715,15,12,Jinete Jóven,Special Two Phases,Pista Abierta,2021-08-14,/results?id=15941&show=693,693
716,16,"9, 10 y 11","Juvenil A, Adulto B y Amplia 1.30m",Special Two Phases,Pista Abierta,2021-08-14,/results?id=15940&show=693,693
717,17,7 y 8,Juvenil B y Amplia 1.20m,Special Two Phases,Pista Abierta,2021-08-14,/results?id=15939&show=693,693
